"id","object_id","title","artist_display_name","artist_nationality","artist_begin_date","artist_end_date","object_end_date","medium","department","culture","dimensions","country","repository","created_at"
"114","577","Border Tile","J. and J. G. Low Art Tile Works","American","1877","1903","1882","Earthenware","The American Wing","American","6 3/16 x 2 3/16 x 3/8 in. (15.7 x 5.6 x 1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"115","578","Border Tile","J. and J. G. Low Art Tile Works","American","1877","1903","1881","Earthenware","The American Wing","American","6 1/16 x 2 1/8 x 3/8 in. (15.4 x 5.4 x 1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"116","579","Border Tile","J. and J. G. Low Art Tile Works","American","1877","1903","1881","Earthenware","The American Wing","American","6 1/8 x 2 1/8 x 3/8 in. (15.6 x 5.4 x 1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"117","580","Border Tile","J. and J. G. Low Art Tile Works","American","1877","1903","1885","Earthenware","The American Wing","American","6 1/16 x 2 1/8 x 3/8 in. (15.4 x 5.4 x 1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"118","628","Bottle","Boston & Sandwich Glass Company","American","1825","1888","1840","Blown-molded glass","The American Wing","American","H. 4 1/16 in. (10.3 cm); Diam. 1 5/8 in. (4.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"119","644","Bottle","Daniel Greatbatch","British","1838","1838","1858","Mottled brown earthenware","The American Wing","American","H. 10 3/4 in. (27.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"120","645","Bottle","Daniel Greatbatch","British","1838","1838","1858","Mottled brown earthenware","The American Wing","American","H. 10 3/4 in. (27.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"121","646","Bottle","Daniel Greatbatch","British","1838","1838","1858","Mottled brown earthenware","The American Wing","American","H. 10 3/4 in. (27.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"122","681","Bowl","Hervey Brooks","American","1779","1873","1867","Earthenware; Redware with slip decoration","The American Wing","American","H. 3 5/8 in. (9.2 cm); Diam. 12 7/8 in. (32.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"123","685","Bowl","Redwood Glass Company","American","1828","1868","1865","Blown glass with applied decoration","The American Wing","American","H. 4 1/8 in. (10.5 cm); Diam. 9 3/8 in. (23.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"124","757","Bowl","Boston & Sandwich Glass Company","American","1825","1888","1855","Pressed glass","The American Wing","American","H. 11 15/16 in. (30.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"125","784","Bowl","Boston & Sandwich Glass Company","American","1825","1888","1888","Blown glass with applied threaded decoration","The American Wing","American","H. 4 1/4 in. (10.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"126","786","Bowl","New England Glass Company","American","1818","1888","1840","Pressed glass","The American Wing","American","Diam. 6 1/4 in. (15.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"127","788","Bowl","Ceramic Art Company, Trenton, New Jersey","American","1889","1896","1897","Porcelain, overglaze enamel decoration","The American Wing","American","H. 3 in. (7.6 cm); Diam. 7 13/16 in. (19.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"128","789","Bowl","Challinor, Taylor and Company","American","1866","1891","1890","Pressed purple marble glass","The American Wing","American","H. 1 3/4 in. (4.4 cm); Diam. 4 in. (10.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"129","790","Bowl","Challinor, Taylor and Company","American","1866","1891","1885","Pressed purple marble glass","The American Wing","American","H. 4 1/2 in. (11.4 cm); Diam. 9 3/4 in. (24.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"130","793","Bowl","Dalzell, Gilmore and Leighton","American","1885","1898","1890","Blown-molded Onyx glass","The American Wing","American","H. 1 7/8 in. (4.8 cm); Diam. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"131","794","Bowl","Dalzell, Gilmore and Leighton","American","1885","1898","1893","Pressed glass","The American Wing","American","H. 3 in. (7.6 cm); Diam. 6 in. (15.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"132","798","Hobnail bowl","Hobbs, Brockunier and Company","American","1863","1891","1896","Pressed glass","The American Wing","American","Dimensions unavailable","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"133","806","Dish","Myer Myers","American","1723","1795","1770","Silver","The American Wing","American","H. 2 3/8 in. (6 cm); Diam. 12 3/8 in. (31.4 cm); WT: 30 oz. 12 dwt (952 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"134","807","Vase","New England Glass Company","American","1818","1888","1888","Blown glass","The American Wing","American","H. 4 1/2 in. (11.4 cm); Diam. 9 3/4 in. (24.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"135","808","Bowl","New England Glass Company","American","1818","1888","1893","Blown glass","The American Wing","American","H. 3 1/2 in. (8.9 cm); Diam. 9 1/2 in. (24.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"136","810","Footed Bowl","New England Glass Company","American","1818","1888","1870","Pressed glass","The American Wing","American","H. 5 1/2 in. (14 cm); Diam. 8 1/4 in. (21 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"137","812","Bowl","Robert Palethorp Jr.","American","1797","1822","1821","Pewter","The American Wing","American","2 1/2 x 5 3/8 x 5 3/8 in. (6.4 x 13.7 x 13.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"138","813","Bowl","Providence Flint Glass Works","American","1830","1833","1835","Lacy pressed glass","The American Wing","American","Diam. 7 15/16 in. (20.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"139","823","Bowl","Louis C. Tiffany","American","1848","1933","1896","Favrile glass","The American Wing","American","H. 6 in. (15.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"140","824","Bowl","Louis C. Tiffany","American","1848","1933","1896","Favrile glass","The American Wing","American","H. 4 1/8 in. (10.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"141","825","Vase","Louis C. Tiffany","American","1848","1933","1896","Favrile glass","The American Wing","American","H. 3 5/8 in. (9.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"142","826","Bowl","Louis C. Tiffany","American","1848","1933","1896","Favrile glass","The American Wing","American","H. 2 1/4 in. (5.7 cm); Diam. 5 1/8 in. (13 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"143","827","Vase","Louis C. Tiffany","American","1848","1933","1896","Favrile glass","The American Wing","American","H. 4 1/8 in. (10.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"144","878","Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","2 5/16 x 9 13/16 x 7 15/16 in. (5.9 x 24.9 x 20.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"145","940","Box","William Buell","American","1631","1681","1680","Oak, pine","The American Wing","American","9 1/2 x 28 1/4 x 18 1/2 in. (24.1 x 71.8 x 47 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"146","944","Box","Christian Selzer","American","1777","1800","1820","Poplar","The American Wing","American","10 1/4 x 28 1/2 x 14 1/4 in. (26 x 72.4 x 36.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"147","945","Box","John Thurston","American","1607","1685","1685","White oak, red oak, yellow pine","The American Wing","American","9 1/2 x 26 5/8 x 15 1/2 in. (24.1 x 67.6 x 39.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"148","1011","Bread Plate","Griffen, Smith and Hill","American","1880","1889","1889","Earthenware","The American Wing","American","H. 9 1/2 in. (24.1 cm); Diam. 12 in. (30.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"149","1012","Bread Plate","Augustus Welby Northmore Pugin","British","1812","1852","1850","Earthenware","The American Wing","British (American market)","Diam. 13 in. (33 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"150","1030","Buckle","Theodore B. Starr","American","1837","1907","1924","Gold","The American Wing","American","5/16 x 1 1/4 x 1 1/8 in. (0.8 x 3.2 x 2.9 cm); 12 dwt. (18.6 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"151","1031","Buckle","Theodore B. Starr","American","1837","1907","1924","Gold","The American Wing","American","5/16 x 1 1/4 x 1 1/8 in. (0.8 x 3.2 x 2.9 cm); 13 dwt. (20.8 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"152","1047","Bureau table","John Townsend","American","1732","1809","1765","Mahogany, chestnut, tulip poplar","The American Wing","American","34 3/8 x 36 1/2 x 20 1/2 in. (87.3 x 92.7 x 52.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"153","1049","Butter Dish","Richards and Hartley Flint Glass Co.","American","1867","1890","1888","Pressed colorless and opalescent glass","The American Wing","American","H. 7 1/8 in. (18.1 cm); Diam. 5 5/8 in. (14.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"154","1055","Butter Pat","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","3 1/8 x 2 1/4 in. (7.9 x 5.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"155","1056","Butter Pat","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","3 1/8 x 2 1/4 in. (7.9 x 5.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"156","1057","Butter Pat","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","3 1/8 x 2 1/4 in. (7.9 x 5.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"157","1058","Butter Pat","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","3 1/8 x 2 1/4 in. (7.9 x 5.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"158","1059","Butter Pat","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","3 1/8 x 2 1/4 in. (7.9 x 5.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"159","1080","Cabinet","Léon Marcotte","French","1824","1887","1860","Oak, poplar, pearwood or applewood veneer","The American Wing","American","44 1/4 x 32 x 19 1/4 in. (112.4 x 81.3 x 48.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"160","1081","Cabinet","Léon Marcotte","French","1824","1887","1860","Oak, poplar, pearwood or applewood veneer","The American Wing","American","44 1/4 x 32 x 19 1/4 in. (112.4 x 81.3 x 48.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"161","1082","Cabinet","Léon Marcotte","French","1824","1887","1860","Oak, poplar, pearwood or applewood veneer","The American Wing","American","42 7/8 x 72 3/16 x 21 1/4 in. (108.9 x 183.4 x 54 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"162","1083","Cabinet","Daniel Pabst","American, born Germany","1826","1910","1880","Walnut, maple, white pine, glass","The American Wing","American","96 x 42 x 20 in. (243.8 x 106.7 x 50.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"163","1084","Cabinet","Alexander Roux","French","1813","1886","1866","Rosewood, tulipwood, cherry, poplar, pine","The American Wing","American","53 3/8 x 73 3/8 x 18 3/8 in. (135.6 x 186.4 x 46.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"164","1085","Cabinet","Charles Tisch","American","1841","1900","1884","Rosewood, ivory, mother-of-pearl, brass, glass, and other woods","The American Wing","American","82 3/4 x 61 x 18 1/2 in. (210.2 x 154.9 x 47 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"165","1096","Cake Stand","Bakewell, Pears and Company","American","1836","1882","1870","Pressed glass","The American Wing","American","H. 4 1/8 in. (10.5 cm); Diam. 9 3/4 in. (24.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"166","1116","Campaign Button","Union Porcelain Works","American","1863","1922","1876","Porcelain","The American Wing","American","Diam. 1 3/4 in. (4.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"167","1174","Candle Stand","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1830","Cherry, birch, pine","The American Wing","American, Shaker","26 x 18 3/4 x 12 5/8 in. (66 x 47.6 x 32.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"168","1175","Candle Stand","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1840","Cherry","The American Wing","American, Shaker","25 1/2 x 18 x 18 in. (64.8 x 45.7 x 45.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"169","1176","Candle Stand","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1840","Maple, basswood","The American Wing","American, Shaker","16 1/4 x 13 1/4 x 6 7/16 in. (41.3 x 33.7 x 16.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"170","1180","Stand","William Sprats","American","1747","1810","1781","Cherry","The American Wing","American","28 1/2 x 10 1/4 x 17 in. (72.4 x 26 x 43.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"171","1216","Candlestick","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1860","Tin","The American Wing","American, Shaker","H. 6 in. (15.2 cm); Diam. 3 5/8 in. (9.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"172","1219","Candlestick","Boston & Sandwich Glass Company","American","1825","1888","1840","Pressed amethyst glass","The American Wing","American","H. 6 15/16 in. (17.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
"173","1220","Candlestick","Boston & Sandwich Glass Company","American","1825","1888","1840","Pressed glass","The American Wing","American","H. 8 1/2 in. (21.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:52"
